Sample_ID,treatment,'CH5O+','C4H6H+','C3H5O+','C5H7+','C5H9+','C5H11+','C6H9+','C6H11+','C6H13+','C5H11O+','C7H9+','C7H11+','C7H13+','C6H11O+','C6H13O+','C6H15O+','C7H7O+','C8H13+','C8H15+','C7H14OH+','C8H8N+','C8H17O+','C10H15+','C10H17+','C8H15O2+','C9H19O+','C8H17O2+','C11H17+','C9H11O2+','C11H19+','C8H10NO2+','C10H21O+','C10H13O2+','C12H21O2+','C15H25+','C16H27+'
A_SE_2,SE,28.500818,45157.895,2842.9907,416.63889,584.14941,132.09528,2860.1682,624.08228,38.083107,195.83827,738.81738,1516.2822,114.02856,227.6375,57.204079,13.62646,779.24823,1257.0529,79.597748,48.090519,2620.9443,46.596786,364.90216,467.11798,84.301018,23.826712,18.197872,703.9646,39.715607,373.75665,52.577873,27.188641,20.919811,9.5450048,2056.6577,43.26701
A_SE_2,SE,22.339182,44980.129,2880.1392,413.75052,639.80981,182.23341,2441.988,610.23743,44.949402,230.79022,767.10913,1256.6857,118.86829,214.88945,70.535637,11.207023,755.57013,1229.4171,80.637779,59.714134,2664.3352,41.982651,409.97574,448.34695,104.07994,26.591873,16.143856,604.78802,53.176842,355.50702,55.824741,26.976919,25.930944,6.1200686,2057.8804,31.545527
A_SE_2,SE,28.983072,44873.605,2761.6396,409.01221,617.10803,138.47981,2566.2744,584.85229,40.611771,216.79485,719.96753,1387.6033,103.77397,240.04149,71.452141,13.399839,755.05243,1221.5304,72.531914,47.856232,2624.1313,40.814659,389.85519,470.21271,81.830055,19.602636,15.080762,645.34369,47.607792,374.25006,47.867279,14.058042,24.896015,7.894577,2027.5786,23.136021
A_SE_2,SE,25.153383,44282.668,2799.4758,439.49796,586.42896,182.95753,2801.0327,602.21619,42.239586,192.85611,755.38556,1452.2924,97.984047,230.51613,66.69606,11.15921,677.52429,1266.2648,77.43824,43.631119,2600.0874,46.625134,368.81931,454.21741,101.62779,19.658916,13.053832,675.03943,32.821278,440.9397,62.316036,20.068121,27.760317,10.738687,2086.8535,31.869493
A_SE_2,SE,16.263527,44773.039,2693.0635,399.64188,567.18518,146.90988,2828.4036,547.63293,31.132071,225.9534,798.67639,1519.8369,128.00467,227.77014,78.643181,17.103937,749.26959,1169.325,75.724724,60.637146,2474.4917,48.794895,427.78445,474.07513,105.31757,15.483714,16.653248,750.40607,48.833424,375.42291,54.289322,22.760576,11.6931,8.8916512,2233.179,25.162064
A_SE_2,SE,27.567247,44072.793,2766.6353,426.48163,587.93707,141.72536,2604.3777,570.21033,40.377949,217.53532,795.08777,1441.0568,117.57611,245.64252,89.330986,20.388006,696.67548,1188.4971,83.260117,49.0555,2567.198,64.471977,401.58408,486.87393,105.06091,16.122662,27.737276,677.49084,39.271587,371.30875,45.907215,19.148186,10.222115,12.457462,2133.4924,36.446228
A_SE_2,SE,25.4634,41817.836,2622.1255,415.90402,624.74786,158.25739,2977.2612,629.96088,51.69952,221.03745,749.50549,1520.6277,114.30836,265.0994,74.162056,16.367474,697.23358,1260.8231,69.158997,49.222565,2599.627,54.335564,381.20682,463.08713,89.207886,18.938246,21.410547,639.80786,48.302734,408.81622,44.657322,24.89846,9.4503536,12.210298,2135.6282,36.317451
A_SE_2,SE,18.954742,41307.629,2727.6758,410.37411,545.07507,139.25961,2993.218,660.31934,44.328999,240.89005,714.54205,1580.9482,93.193787,234.0103,70.194191,16.199163,698.02307,1219.4072,73.141212,45.0886,2635.3833,42.867729,420.19708,495.92526,118.59316,21.124397,11.840334,714.70251,49.124226,426.44958,55.225159,15.912059,28.516623,7.3563743,2089.7795,32.183853
A_SE_2,SE,14.248347,42633.828,2781.2722,434.29749,591.16833,148.42172,2986.5217,579.80872,29.613491,213.45094,755.28876,1563.1488,121.28143,248.52191,78.876389,15.988,729.30457,1336.632,74.519127,46.342178,2729.5916,48.932087,394.83173,447.13,121.90238,22.771376,17.295406,667.961,59.317432,378.98932,41.146481,22.60117,16.532469,12.702724,2219.5078,31.854511
A_SE_2,SE,27.048275,44553.73,2848.1611,445.35724,542.85217,125.52248,3014.8696,622.23138,28.32482,206.42097,693.03973,1500.9631,122.45688,289.90216,58.78228,6.4893737,689.10822,1245.7074,71.737747,36.451317,2766.1504,41.800907,407.52066,472.72369,94.268982,12.806643,19.326868,669.88879,45.703476,429.0614,54.847672,25.846237,12.216944,6.8583002,2166.2139,29.662071
A_SE_2,SE,28.21682,43143.281,2862.7888,420.69427,541.04474,174.28386,3151.2998,597.85333,25.241205,224.16232,746.2605,1596.3035,80.545753,275.8291,87.65683,6.5867114,714.03821,1230.5154,74.837631,42.61956,2745.5981,50.952763,430.38,499.36368,107.14694,14.289303,14.389744,733.12878,31.694386,466.5592,57.167484,15.334604,20.838251,9.2214632,2191.2366,26.855837
A_SE_3,SE,22.787235,63931.152,3051.6079,596.69611,903.21509,190.41814,6630.752,523.29163,19.703991,224.51166,886.82758,3751.811,83.08213,238.48151,59.917965,15.611228,1071.7535,1624.9149,62.386913,36.421486,11544.796,14.322206,589.85852,1271.9128,95.349258,15.486899,12.041642,945.3183,51.744713,1599.7351,136.24104,20.485708,5.9593968,1.5525924,3244.1116,38.389771
A_SE_3,SE,26.839174,65910.555,3212.3215,575.56464,777.61176,164.91824,6825.8931,534.48688,20.287123,243.98827,912.78387,3593.4502,94.533386,191.75449,61.279644,11.88834,1096.6542,1575.1434,79.231522,28.42244,11659.454,17.260885,591.05054,1236.1737,88.422531,19.457573,10.372363,1105.6368,62.312206,1657.0565,128.3947,15.175737,14.228703,5.5264621,3243.7876,34.519627
A_SE_3,SE,19.307087,70114.188,3156.6284,651.98193,782.00171,172.60185,6564.9907,563.60742,33.734818,238.92462,918.01532,3780.3496,105.45301,216.96518,58.076996,8.853714,1110.8505,1639.7306,75.683075,62.047768,11563.622,30.276253,575.48901,1289.4142,116.32671,0.10068257,21.684574,1033.4866,61.957821,1530.3043,124.17301,16.226103,10.068433,3.4557588,3183.9365,37.405865
A_SE_3,SE,16.701347,71945.789,3139.1777,679.87988,876.83691,193.45338,6541.9692,609.8656,25.239897,245.92464,980.61255,3678.8826,130.43251,220.18323,72.16581,16.831379,1091.4901,1706.2262,77.656242,39.946068,11786.11,22.819885,516.00671,1219.7471,100.06364,10.181705,11.975752,926.82379,67.056526,1603.5869,159.32147,30.566797,17.368309,3.4557853,3190.855,38.917183
A_SE_3,SE,16.422798,68209.844,3222.3765,604.0672,851.5,207.84309,6756.3384,606.91711,19.941236,191.20041,1020.3777,3863.6743,115.60223,227.76492,52.938026,13.757935,1180.4739,1763.3259,73.7565,42.65799,11665.086,14.371659,526.67914,1319.5502,100.49967,11.934854,12.730103,1059.5165,68.472351,1665.4457,144.30614,20.806002,23.582184,4.5513978,3285.2278,31.719923
A_SE_3,SE,31.524609,73842.891,3127.0564,666.98492,920.95898,204.64961,7074.439,596.81818,27.873423,217.39873,981.52722,3826.8098,93.85334,217.60449,74.84687,15.066431,1123.5645,1757.63,59.554817,36.978622,11373.663,21.634861,585.75568,1405.4193,104.69231,14.744464,8.0015955,1130.054,74.72525,1639.5132,119.27589,18.294794,16.916296,8.1390676,3433.9875,33.809662
A_SE_3,SE,13.915598,74081.047,3206.4419,756.0072,878.53955,195.57283,6885.3525,525.60791,22.160728,243.30475,983.38715,3920.9893,113.93242,211.98036,67.760597,19.476881,1190.8292,1845.4154,81.41288,41.581161,11934.537,16.133675,594.43848,1280.6886,119.72332,11.822426,13.704541,1085.4866,69.511803,1674.7104,133.43465,15.032834,3.2218738,11.895229,3532.6379,36.251553
A_SE_3,SE,15.616348,75322.039,3302.2549,674.04718,863.10895,217.26231,7073.9414,521.06451,25.645439,234.22482,974.50952,4127.1143,89.606491,215.84969,55.47187,22.303232,1213.6874,1770.9261,76.954399,34.345131,12147.487,18.648787,614.54834,1325.4999,96.253593,6.8215351,16.299314,1274.1139,79.307159,1616.5908,159.84404,15.364219,5.286644,2.497334,3382.6338,33.217926
A_SE_3,SE,17.851957,77325.375,3147.2864,620.33838,798.7196,161.58603,6663.7676,541.27106,30.432394,253.15234,974.1156,3741.9956,103.51443,209.19289,85.068344,13.266986,1122.1975,1767.842,74.37487,40.222912,11624.408,20.955757,560.62012,1313.9498,111.92519,13.25499,11.616284,1032.6692,73.825447,1549.715,160.02086,9.2825441,6.3504167,2.4245975,3359.9187,41.146317
A_SE_3,SE,18.55028,75744.148,3238.3655,618.65631,816.53784,172.54785,6391.8325,529.9494,28.583591,229.34653,1066.1949,3752.9106,90.195557,216.28448,51.174747,12.969582,1121.9548,1758.3843,68.349266,46.964104,11805.742,19.308449,559.61432,1274.4393,101.8414,1.8100775,16.585918,1031.6311,71.568367,1561.8374,156.14359,24.325359,14.67566,4.0876913,3331.5359,32.435432
A_SE_3,SE,16.888321,78632.836,3243.001,640.86664,823.745,231.36909,6308.2842,550.30084,18.894796,207.90193,947.72992,3649.3042,92.014572,241.89832,55.71793,20.020088,1144.5928,1663.9575,59.757885,34.428272,11650.352,35.513264,556.98572,1256.6765,106.59407,7.4816141,10.415954,979.5343,69.847725,1616.0029,146.72128,18.828037,14.412157,0.88357675,3174.5891,26.685402
A_SE_3,SE,13.915601,77935.555,3314.2561,632.99658,891.40942,178.74294,6614.5854,552.5694,23.092548,200.73215,1008.4958,3776.9175,89.784058,205.35614,84.863586,14.436057,1128.8909,1710.9032,61.295643,33.157753,11885.182,22.876999,552.9176,1181.5908,101.46904,10.276882,16.096933,1033.7909,72.3564,1566.2786,146.3114,20.906317,23.511383,10.312977,3235.4934,31.697334
A_SE_3,SE,31.230833,76064.289,3135.9275,609.41437,893.06085,199.86449,6428.6416,563.51532,22.508112,225.14877,1010.0215,3609.2839,90.825943,209.40309,50.287014,12.581722,1168.8131,1686.6813,64.927086,53.400703,11724.791,25.969261,538.58698,1232.9902,105.12338,13.725789,11.559718,1049.7656,51.453907,1589.2188,147.33272,9.0270576,12.331677,4.2830195,3434.0176,21.273401
A_SE_3,SE,33.693306,84148.438,3176.6084,626.69885,798.25311,174.82298,6643.6392,511.14252,13.700248,209.42886,955.9151,3804.1155,87.225937,214.04826,59.457256,15.4911,1125.2798,1806.9374,75.20211,45.466438,11861.333,24.57398,590.19525,1244.214,141.06015,0,22.591932,942.48138,73.327286,1585.2083,164.09251,14.020455,5.9541116,1.71101,3185.4644,31.816219
A_SE_3,SE,28.509451,74359.602,3391.0649,660.25299,883.94299,201.35332,6813.1729,588.90106,31.648472,219.66205,942.00671,3689.6455,92.232445,179.98849,56.557148,10.891273,1172.1394,1677.8582,72.847374,28.529001,12403.487,24.549471,560.62225,1234.8239,128.06538,6.505836,20.645605,990.22992,52.164745,1656.0282,148.61101,11.186383,14.226126,10.7175,3400.0732,26.994013
A_SE_3,SE,13.855348,73249.844,3323.667,643.40784,852.32666,188.86113,6624.1338,566.51355,20.358603,234.42778,967.92773,3603.1455,80.693268,241.33565,64.137894,11.92597,1101.2457,1761.4159,78.212166,47.559177,12358.188,14.123292,523.37616,1302.9854,94.346207,14.34267,14.634701,1038.7738,61.584717,1592.5768,170.67728,12.284427,11.610704,2.0627677,3177.5891,36.627743
A_SE_3,SE,18.07152,74949.25,3352.729,703.23267,806.89966,186.37796,6462.7563,532.46484,20.308561,214.045,930.72278,3551.0984,124.35645,215.54134,56.748093,15.684712,1129.3276,1772.1216,54.415733,49.902889,12503.184,16.842255,560.14545,1358.646,148.64462,0,15.470923,961.6839,52.185806,1635.8718,159.39793,17.142284,14.916461,0.53300935,3221.2036,30.818272
A_SE_3,SE,28.856836,80541.836,3292.5127,644.03918,854.24384,178.48564,6611.6553,549.74554,17.280373,224.32382,977.63885,3747.5264,71.859451,216.03787,75.162979,24.216129,1022.4424,1725.2769,56.771088,38.467091,12423.509,26.237473,606.33716,1287.7058,111.18262,6.1270914,31.205402,982.4856,59.663544,1717.14,163.54231,11.676581,7.1977811,8.0085173,3171.8782,40.510757
A_SE_3,SE,22.81492,75172.898,3392.377,655.4101,835.92371,210.03268,6788.1963,555.58905,21.442215,235.08211,1028.2737,3679.3584,99.046387,187.71342,76.031853,19.667175,1050.0103,1673.0383,71.354156,45.803173,12250.79,16.986668,561.92365,1179.0288,108.92998,5.9502387,24.052965,1013.1326,82.095001,1569.3024,165.06821,12.175662,17.991819,6.7778687,3241.821,35.56039
A_SE_3,SE,17.513243,76915.898,3361.9238,661.18585,924.32709,206.78183,6733.1611,619.64789,19.917917,195.47963,978.33142,3915.4231,122.06927,218.6956,70.198044,15.070145,1129.1996,1830.4683,69.437279,41.472904,12442.651,23.680479,627.12872,1316.8184,104.05894,8.9351759,20.723766,1093.6307,94.528244,1703.7849,200.30869,14.940486,9.4083424,5.7343216,3456.5024,26.470163
A_SE_3,SE,13.281738,82294.766,3439.0808,628.46661,890.81543,200.5522,6751.6655,601.03802,20.935123,192.73299,927.19128,3795.415,84.044243,205.13142,55.002846,16.62722,1051.7233,1768.7603,86.803314,36.436939,12461.182,19.489462,578.36481,1253.9996,116.85357,11.592872,12.47248,1082.6305,57.651482,1636.1809,157.44412,12.698719,10.916393,2.1189053,3408.3228,31.648731
A_SE_3,SE,12.153284,84968.188,3390.2356,639.82959,904.91986,212.10669,6860.7183,579.95978,26.750822,255.87015,1021.7527,3963.8792,94.091644,219.1967,81.596886,11.957,1038.8676,1873.3379,65.806648,29.781528,12302.092,22.569334,614.07935,1270.704,109.39599,17.064781,14.171583,1126.1879,74.272095,1662.0427,131.34441,16.165377,9.3239574,6.2805448,3368.1206,28.498198
A_SE_3,SE,15.567094,76855.547,3532.0728,728.66156,861.01355,166.72937,7083.6606,568.25006,19.200151,200.8031,1025.5641,4204.0303,141.0397,184.00206,39.725201,20.655975,1023.1278,1856.4178,80.553436,37.659328,12722.135,19.139874,649.27911,1414.4845,124.64102,8.185605,14.761008,1166.9949,65.85054,1688.5404,172.56458,13.580931,16.98184,5.4220815,3619.5825,29.078381
A_SE_3,SE,17.890772,80664.141,3423.2903,697.89673,917.37201,196.24933,7292.1484,547.67645,27.999781,246.60446,1024.702,4060.9392,107.54282,228.30582,56.513756,16.629202,1057.9458,1832.8734,100.2643,43.268433,12780.324,25.520695,644.62445,1398.5653,134.37968,5.8820901,15.383917,1166.7612,77.261055,1703.7432,169.41043,15.442578,14.943094,6.7565875,3720.1497,39.990829
A_SE_3,SE,25.655392,81449.328,3640.9453,838.19922,904.16412,206.33479,7249.3218,613.87494,23.304218,231.99498,1076.8025,4110.8438,113.90131,203.58902,65.82885,24.002197,1067.6379,2017.2472,83.704201,38.828304,13025.379,17.60512,624.44214,1469.2418,164.09438,0,21.701168,1189.8511,80.386665,1685.025,183.18822,16.511921,16.390795,6.7841892,3860.1719,38.324463
A_SE_3,SE,20.567329,79998.984,3466.6189,673.21313,929.88855,184.17705,7384.6221,542.0174,18.896355,210.89911,994.01923,4100.478,108.92413,211.24634,62.620834,10.572728,1041.2742,1901.5658,77.277618,34.938545,13303.13,18.410257,704.88422,1398.8113,148.90079,0,16.172022,1204.7294,60.462303,1762.5817,179.21281,13.637276,19.173943,11.964247,3808.395,31.591679
A_SE_4,SE,24.00104,15323.591,1162.4008,295.14737,429.69843,66.46254,2161.2046,367.90808,20.896553,140.28226,367.02396,1112.4049,57.080334,171.28375,53.36042,8.9971209,251.4324,772.18903,56.074345,27.903645,5611.3218,9.3762083,317.51642,437.65961,91.689697,11.32976,11.83742,548.73907,47.704945,241.12604,50.474899,21.90696,13.119655,16.330801,1567.0825,38.400608
A_SE_4,SE,13.727417,14939.84,1255.1414,323.15869,431.97415,76.952835,2242.2866,329.44461,14.989207,151.06822,410.07541,1159.2732,96.031868,176.71556,60.027996,21.932062,260.80402,757.43396,54.758438,21.730587,5810.4985,20.857763,350.00812,442.33276,92.945557,10.901658,16.319443,541.65912,20.539064,215.53113,49.888435,17.274878,14.453475,10.255424,1551.5714,26.987556
A_SE_4,SE,21.511349,14987.654,1138.3647,356.96051,396.7803,70.234276,2270.0637,335.6778,18.978462,133.11241,371.04926,1203.6105,105.82676,176.03696,53.69487,13.836366,252.80873,710.39923,50.282593,37.777889,5530.9141,14.972389,318.68704,470.53854,80.360168,15.354836,20.703209,523.39429,44.587238,243.87187,56.950089,16.954182,14.119749,6.7345638,1611.5779,44.708649
A_SE_4,SE,30.49358,14903.569,1243.0917,336.9281,416.54062,84.68985,2233.9583,345.1875,18.023304,147.55341,390.63159,1165.0106,76.258156,162.34334,55.987514,19.810286,229.88104,869.4588,58.4123,31.430752,5513.0474,18.258259,312.5535,485.38971,69.622681,6.9408283,18.6821,601.77863,29.983927,261.48315,55.133003,26.830833,21.562183,8.6214705,1779.3751,34.512665
A_SE_4,SE,24.243948,15296.163,1167.2477,336.49289,467.71573,63.274834,2411.6033,325.33792,28.115192,148.9742,414.51257,1241.7024,101.74557,185.21849,67.281189,17.844378,274.68375,807.87616,58.634335,19.762609,5470.1289,14.260056,381.30154,493.27701,115.73825,6.7521353,9.7866926,698.77802,39.7286,270.75201,44.733997,15.770427,17.014561,3.598973,1851.4409,24.150116
A_SE_4,SE,22.650314,15035,1224.3595,400.26968,398.215,68.234238,2566.4038,392.56339,17.706009,113.29614,408.62299,1241.7842,85.711487,163.87418,64.811897,13.421018,247.28831,803.96918,59.804741,18.268728,5513.5557,12.822877,374.01801,504.5806,101.68346,11.161091,21.749979,572.18726,36.267899,251.29179,47.773247,13.957088,7.2403378,14.488277,1794.0077,29.314713
A_SE_4,SE,24.300051,15096.463,1129.8898,331.77292,393.49008,77.520157,2369.9409,323.52686,23.704695,130.808,419.26675,1235.7534,72.866364,174.43394,59.208508,14.304536,251.58447,820.97632,68.719337,19.85891,5687.9541,18.928865,368.75885,506.31854,137.42145,0,15.902171,589.32104,43.618656,288.38699,46.552662,10.802685,18.569437,22.978962,1754.9528,29.805027
A_SE_4,SE,23.081593,15276.462,1153.1941,399.25995,468.56332,76.247215,2417.1318,344.52795,15.881095,122.50717,443.31699,1228.2209,82.073677,169.88173,57.608772,15.370339,272.02432,796.56049,73.738365,27.269142,5743.2822,15.403566,370.33813,512.94733,74.968033,10.097254,13.433073,620.92847,31.198217,289.52664,57.775509,18.137047,18.373653,17.435595,1816.163,29.025299
A_SE_4,SE,20.897234,15163.937,1170.7751,365.13123,416.75357,86.183029,2613.2664,393.91653,30.868589,130.1106,424.40796,1288.3127,82.586311,174.20511,44.206379,14.373891,227.48634,882.70142,71.3797,30.627918,5743.1709,25.055784,352.75797,560.1944,89.202301,0.54578722,13.979406,698.47119,25.33021,302.32166,51.557083,22.001238,7.1271935,8.5848808,1957.7703,40.52998
A_SE_4,SE,10.005643,15709.65,1174.2559,373.47549,453.62198,75.254539,2491.8708,337.35275,31.175579,149.09131,419.1738,1246.9921,97.4645,165.9659,65.704529,15.104664,268.53781,862.97632,71.791435,28.272449,6205.7349,16.977531,352.65704,573.06757,98.352119,2.0354714,16.638491,596.31714,34.953548,279.06714,46.271786,26.362103,15.563282,6.2965865,2015.4896,52.701481
A_SE_4,SE,22.331333,15389.483,1221.9503,365.61105,416.69199,82.961273,2225.3904,330.33804,19.073902,148.22488,421.86496,1231.3829,86.917488,171.24971,54.194214,28.649754,214.02994,766.36963,69.346893,24.643621,6158.9014,30.894789,346.00803,505.41583,117.90184,15.624162,8.7690144,603.40491,37.093311,220.1732,50.27549,18.400658,15.39447,5.2246842,1744.1483,28.837927
A_SE_4,SE,17.995094,15141.456,1100.9974,363.68777,389.76987,78.935715,2148.9058,308.77817,27.531044,123.57547,328.05954,1121.8212,78.638519,152.84927,79.004539,8.8172331,240.68233,702.98352,49.656048,23.950972,5952.7949,20.075054,316.23355,426.24451,96.54631,15.000561,18.600435,552.52844,50.297127,272.01144,62.435257,20.341623,15.464716,5.6502771,1622.7145,28.074535
A_SE_4,SE,26.083553,14977.204,1076.5443,338.86707,401.14203,81.438934,1991.3439,329.98679,21.370123,137.17647,366.1496,1045.1969,68.559875,161.79903,69.745926,18.63636,211.27199,743.13971,51.547497,23.932066,5828.9253,16.575003,277.66782,405.57913,90.139313,9.7459288,15.218774,467.64407,29.237938,250.54456,55.153858,25.583778,15.575446,7.1592212,1454.6122,20.759687
A_SE_4,SE,21.024981,15289.589,1123.489,307.21552,394.78845,67.935303,2014.9191,308.23804,24.721916,145.44624,354.30499,1012.2534,94.478951,133.86407,70.754799,11.271036,243.35149,657.71796,50.937042,20.547747,5595.7065,23.487387,270.74741,402.98196,93.230843,17.648449,10.921171,448.21497,34.897606,232.14151,47.314423,19.45318,12.182732,10.588475,1404.0885,34.0956
A_SE_4,SE,18.57383,15937.372,1112.6675,339.79242,422.1282,77.493919,1885.563,309.7117,15.210392,145.26523,328.80771,984.58392,83.307083,145.33888,55.827152,9.1036606,230.75,636.08344,57.827579,21.887222,5463.6226,16.43544,284.14984,364.00021,87.831833,10.553519,21.132828,462.68042,38.475899,275.18741,44.183762,17.22154,10.587212,4.1149898,1352.6052,20.567539
A_SE_4,SE,16.693975,15329.316,1179.7792,319.20282,344.22232,62.186222,1923.1036,323.10742,19.854609,166.71866,334.34186,1030.6187,85.146523,160.20032,70.482437,7.4255667,273.58194,687.56067,58.643688,21.14576,5185.2891,19.175638,276.97955,362.38049,100.90971,9.8148928,16.613491,487.16193,23.37335,232.6432,51.490841,12.856559,16.081774,7.356914,1406.6914,33.196365
A_SE_4,SE,10.478604,15197.813,1111.2644,309.40265,422.67441,62.545818,1866.5902,306.69159,21.371256,128.41046,350.82516,1024.8411,93.945557,171.99937,41.67366,11.612948,245.57938,641.39417,55.329975,15.605357,4922.9272,22.121725,282.60516,443.79633,93.831505,3.4944384,15.999496,442.57047,26.298367,267.75867,48.414955,21.036484,14.645294,5.6125302,1400.9576,27.327429
A_SE_4,SE,20.240885,15718.481,1149.9473,328.89453,412.30768,87.80452,1843.8079,314.51218,20.706133,135.59122,376.69815,1136.9614,69.396698,137.56177,45.635319,15.086431,254.15427,734.12964,56.563107,30.754776,5023.4102,24.782774,287.84299,418.85806,91.284599,1.6085594,10.442056,469.51865,32.059799,263.72641,53.10902,10.063686,18.321188,6.4876089,1398.47,22.600716
A_SE_4,SE,16.359402,16038.443,1177.5602,315.05597,348.51523,85.967506,2042.4293,271.85706,25.089048,148.7594,338.32242,1078.6664,88.928223,158.96683,70.32859,8.9340639,246.98589,656.44647,65.804497,28.025312,4975.5742,11.152944,270.81216,376.79047,72.584282,2.205014,10.253883,483.93298,41.557156,251.24977,42.124466,13.315886,15.261336,4.2533584,1342.2478,25.830782
A_SE_4,SE,17.905161,15759.277,1189.8583,334.04016,358.42197,65.601852,1849.3336,336.54877,21.040449,158.01521,369.92398,1077.7264,78.414337,152.72318,59.293365,11.995395,259.16052,689.16412,75.976486,19.775345,4997.4629,15.297727,259.22394,416.07654,86.617477,7.587976,13.739899,430.31161,31.207193,301.20776,60.181015,10.22734,14.341935,3.9116061,1412.8562,30.965553
A_SE_4,SE,20.73114,15337.188,1175.7158,349.1225,416.04141,56.377396,1889.5284,292.53793,20.69813,141.37222,367.34128,1016.4822,69.938019,171.42752,57.962761,11.65734,246.1441,714.31403,49.146275,26.373724,4850.0273,21.755037,273.13797,410.26163,65.885353,8.8092556,14.174546,498.73203,59.838844,251.62375,46.055382,13.892827,15.75024,9.7619677,1407.5751,26.493916
A_SE_4,SE,15.816182,16130.508,1061.0409,312.93622,412.69107,75.022247,1969.2546,295.64868,29.647829,163.39108,288.05374,1087.1194,74.290894,149.16193,66.148689,7.917944,218.26422,713.87616,75.182487,30.410158,5059.9292,13.257175,270.29932,443.44177,75.197952,4.5494313,12.241052,506.8425,30.643408,261.02072,37.542377,18.270323,20.005751,7.8849521,1354.7239,28.095467
A_SE_4,SE,19.444586,16144.598,1023.6169,314.55609,407.16266,73.028275,1927.314,304.70209,28.449608,167.62639,329.93607,1008.3428,76.258385,174.96077,55.69067,18.255386,260.57602,725.00793,41.834869,29.441898,5090.3491,21.954893,263.28217,376.67862,85.361931,10.880286,9.5868826,427.37106,35.757027,243.0168,58.998806,10.730161,7.7375317,9.4894695,1389.4572,32.138168
A_SE_4,SE,27.722052,15784.948,1078.6906,272.02631,384.72244,72.152573,1783.2715,330.16272,18.49333,122.94601,363.43811,1041.9883,78.015732,142.80725,68.008507,15.146861,241.79706,672.27264,66.4683,12.870023,5033.9951,25.575523,249.23601,418.08096,96.80294,6.3701305,12.969158,422.04486,29.259834,258.76019,56.723701,20.174513,8.1907206,7.8653193,1371.3871,33.347256
A_SE_4,SE,31.663443,15722.136,1116.3381,335.47916,357.664,57.769558,1903.0425,298.82535,12.938432,122.10207,307.96906,1010.0016,80.900238,152.63976,46.947018,11.66814,270.76889,682.85455,49.580658,29.162621,5037.4551,18.74752,266.51746,411.20096,78.865654,7.1331916,18.653437,488.40527,35.075825,255.22963,62.15226,11.576412,11.547058,4.5502772,1290.9299,35.584854
A_SE_4,SE,11.037725,16081.301,1101.8992,285.52527,396.55728,72.425568,1850.6067,352.3461,24.62775,121.79292,337.24179,954.16754,68.915703,164.78059,52.289894,17.372757,234.729,612.33411,65.52977,24.258593,4954.8853,25.155619,277.14532,391.02899,98.936752,1.3276237,22.755823,504.79498,41.454155,257.44916,50.601788,9.7646866,10.711349,7.3762946,1288.1364,35.752777
A_SE_5,SE,15.086881,11585.544,1210.6949,253.19125,461.99762,90.489815,1590.2535,420.77563,39.472172,216.55618,257.19064,650.72162,93.24456,275.15967,106.17191,10.003539,282.79202,441.00989,45.392094,37.270149,2918.4697,24.900827,141.16316,160.61426,71.974976,16.716457,14.515525,219.49371,25.921719,230.08112,42.252579,18.025089,9.3755541,8.1513577,598.40515,9.2324934
A_SE_5,SE,23.999979,11756.845,1164.2719,282.53687,392.27136,90.167618,1503.8993,417.31137,29.598055,182.11021,278.39484,680.62671,88.392632,261.74396,87.713142,7.0732288,299.18536,440.10928,58.247894,43.11697,2752.6567,33.214092,127.18831,191.12059,69.183243,7.3901777,11.899824,198.20093,26.812492,220.06825,34.051357,7.2925239,14.729957,2.7356632,531.60034,19.407883
A_SE_5,SE,12.818972,12060.695,1131.9272,232.33792,426.1301,64.043556,1509.0895,410.64163,26.912075,190.10901,241.03851,679.57953,107.23801,250.25392,88.071152,9.2898951,273.23282,387.49396,50.975647,31.436142,2707.4426,22.082378,130.23871,196.29445,63.1175,17.392248,9.5156527,204.23412,18.463552,199.38348,50.243839,8.6187248,5.8061328,6.8461995,562.39624,15.271424
A_SE_5,SE,11.194633,11408.995,1152.9863,240.63033,350.07379,74.633377,1251.0142,378.16876,21.574997,190.18257,238.74979,643.60028,81.824821,227.89713,101.90987,10.571452,229.32939,416.49213,56.958858,41.531368,2717.5051,32.586754,120.34385,201.45261,82.674637,16.032467,13.235861,187.96533,42.781574,190.13889,42.847931,14.513704,3.6001284,3.7759247,459.55576,21.972107
A_SE_5,SE,11.861991,11846.73,1159.553,226.33302,401.09753,80.43206,1464.5817,401.67261,31.807388,163.66183,265.44119,659.05597,83.550751,246.85115,75.103111,8.6124897,283.34012,413.71906,60.064205,42.664928,2639.1812,21.35133,131.62004,157.85353,65.357498,11.374584,13.235791,180.33914,39.560806,261.04617,42.415684,9.0055351,21.468931,5.8876309,470.00296,6.4185047
A_SE_5,SE,22.341633,11797.064,1093.7021,239.62396,361.89874,81.244522,1565.8887,415.06262,45.200661,146.61417,218.34042,673.82666,84.944069,248.9248,65.676292,11.033718,235.06136,410.42004,51.35231,32.150425,2502.9758,31.321022,136.69933,201.51976,76.886971,10.828911,11.227631,217.22269,35.599888,212.5939,32.582249,12.072643,7.3515711,7.3949475,504.94318,14.24039
