Sample_ID,treatment,'CH5O+','C4H6H+','C3H5O+','C5H7+','C5H9+','C5H11+','C6H9+','C6H11+','C6H13+','C5H11O+','C7H9+','C7H11+','C7H13+','C6H11O+','C6H13O+','C6H15O+','C7H7O+','C8H13+','C8H15+','C7H14OH+','C8H8N+','C8H17O+','C10H15+','C10H17+','C8H15O2+','C9H19O+','C8H17O2+','C11H17+','C9H11O2+','C11H19+','C8H10NO2+','C10H21O+','C10H13O2+','C12H21O2+','C15H25+','C16H27+'
D_Cf_1,Control,2.7148,6267.292,851.3162,194.7897,357.4681,71.154,414.4082,267.5321,49.5677,164.084,167.8883,241.561,100.007,327.0645,110.6733,9.3684,329.7914,376.0619,64.286,44.1599,70.9999,43.6384,41.4483,130.5639,121.5033,36.3069,36.0569,26.0116,31.0862,19.531,5.4739,21.5433,22.7845,16.1688,19.848,6.0024
D_Cf_1,Control,4.611,6023.9546,843.8475,221.241,337.3437,78.8101,410.8442,250.6533,41.7816,164.7274,161.2468,275.989,98.8095,330.9966,81.6054,9.4529,333.403,374.7374,74.5508,43.4878,59.5285,34.9085,38.1231,124.8528,115.281,35.531,34.6719,17.6548,32.0814,18.6089,9.681,30.059,32.0629,7.2658,17.2583,7.1776
D_Cf_1,Control,1.6161,6306.6631,922.3509,243.9434,353.7998,62.7126,412.2974,241.0718,36.5056,175.6884,164.8863,248.461,108.6491,342.3082,118.5323,9.0599,365.955,391.9474,79.4571,45.7828,53.0068,46.5588,26.8056,110.935,114.011,33.9019,46.2847,24.6463,35.1219,19.9487,7.2815,22.7105,15.9833,7.6303,12.7608,8.9508
D_Cf_1,Control,16.1707,6255.3936,881.7976,204.0473,321.2189,81.2595,413.3806,248.6231,27.7534,152.0148,193.7427,274.2865,109.1942,327.6593,106.3925,9.6199,343.2541,364.0498,65.5504,34.5272,64.9804,48.4846,38.1902,139.3392,128.4979,40.8043,36.1548,29.9044,32.0235,16.9566,5.9256,35.0333,16.6425,11.1756,19.6714,3.9924
D_Cf_1,Control,7.1128,6332.9697,840.949,201.3313,351.959,71.2962,372.0896,217.5749,37.1102,164.4397,158.5831,275.2003,97.4073,348.6569,108.2312,6.8598,324.1601,390.9764,72.4481,44.8634,67.9862,47.158,33.3966,121.9698,122.0756,44.429,30.2016,23.2854,36.8425,15.5485,8.1255,23.8767,12.4254,11.7764,10.9401,10.3829
D_Cf_1,Control,3.2041,6398.5161,861.1818,217.4905,331.8834,79.5271,419.3319,242.0311,36.3338,165.661,152.901,288.7518,98.8133,375.5418,110.5972,11.9456,310.1279,390.2419,85.1211,52.3697,47.4698,46.9396,31.6146,137.9636,114.982,35.8762,34.4263,25.5805,35.9691,8.8996,9.9802,19.2047,18.3923,9.7041,19.5848,5.3589
D_Cf_1,Control,4.7258,6201.3652,893.6805,229.8306,371.0126,90.1123,408.2262,256.0261,37.3477,163.3288,161.0702,277.7925,131.4051,338.7891,99.4968,13.0794,330.7822,342.2191,70.1562,59.9789,64.2767,41.6163,39.2152,118.6303,128.053,49.4329,37.2906,25.3507,37.4895,17.2723,6.3171,29.1559,12.8398,7.852,14.9175,6.621
D_Cf_1,Control,8.256,6459.9917,841.7183,218.0475,344.2668,78.605,398.6789,286.765,37.6596,156.3422,168.6533,284.4556,111.9637,338.3114,99.4136,13.3238,325.7714,365.922,76.5707,55.4662,60.431,41.6067,40.366,142.226,105.7217,40.2242,22.8202,26.0235,38.0055,15.1062,14.0585,29.318,19.4492,9.2053,19.1844,4.8259
D_Cf_1,Control,6.878,6536.9561,828.4918,199.5992,352.4948,63.0225,448.2368,214.1631,35.2206,176.0954,145.137,267.2476,111.8835,327.5915,91.1236,11.0608,337.6391,335.0286,73.0767,40.5535,52.5352,30.7798,31.309,116.4858,149.5978,48.1373,27.6311,37.6608,37.8507,18.6999,13.4448,25.1467,13.3755,8.8373,13.3503,4.9117
D_Cf_1,Control,4.9057,6644.729,860.6611,212.0574,342.4973,85.2312,398.3655,192.7853,30.4679,170.8746,160.9517,249.4866,97.731,343.2794,108.1554,9.8462,327.3876,377.6331,87.6701,39.8288,63.2143,46.4464,34.4061,124.206,129.9145,33.1783,39.6524,26.2177,29.7905,20.0084,11.1208,31.7185,24.0655,10.2984,14.4654,5.0169
D_Cf_1,Control,2.4574,6641.4282,871.126,205.4043,350.5765,77.9783,423.7677,230.2934,33.8678,164.9222,172.6943,253.944,98.4648,316.0001,89.7628,12.772,297.5755,369.4032,75.764,48.4291,56.9272,39.2732,31.0584,116.775,127.2264,35.8771,37.7971,22.2326,31.1498,18.8295,7.1223,29.5398,10.4242,8.7076,21.4267,4.2659
D_Cf_1,Control,4.7308,6718.4585,905.9343,215.2319,307.101,90.9823,442.5364,234.4464,44.5191,185.9605,166.1518,253.3485,105.5381,355.1381,115.2478,7.4623,351.1983,390.3633,86.4202,46.3408,52.6861,48.9926,39.5048,118.7652,121.6716,48.6656,40.8114,20.7812,33.7955,15.2653,7.567,23.3259,15.6893,12.7005,11.7737,4.0205
D_Cf_1,Control,4.9266,6386.9429,839.7082,226.4928,341.1135,74.4979,427.5101,255.8329,31.579,191.0161,170.0921,272.822,105.3669,368.893,103.3418,10.2682,363.1037,376.9457,68.2312,37.8464,67.558,46.4752,45.4787,143.9861,145.1501,35.4172,42.5671,20.755,34.9346,16.1564,7.4505,24.2312,12.5547,12.958,21.4077,4.8495
D_Cf_1,Control,3.454,6450.1636,827.1983,206.4312,336.8334,58.3009,433.6091,242.2004,38.2476,161.2337,176.6231,245.9117,93.9408,343.329,109.4688,9.0136,323.5648,341.5163,83.2464,44.3556,62.2569,46.4922,28.2004,125.8326,124.4662,39.9439,33.7345,19.1663,33.185,13.9172,7.1576,31.468,12.9807,8.377,15.3577,6.0564
D_Cf_1,Control,3.0271,6530.7983,874.1005,209.9864,362.1288,83.1608,406.4549,218.3001,37.0951,171.9637,152.6217,251.6327,101.0409,334.8462,105.3083,8.9983,320.4371,389.3016,70.0286,48.5215,51.7618,52.638,36.3419,125.5954,121.3016,34.8534,46.0343,23.5304,37.7934,16.1789,11.8517,32.1687,23.2221,10.3651,18.3201,4.4714
D_Cf_1,Control,6.5298,6324.3706,856.0015,211.4717,319.013,81.5649,417.971,236.8909,44.1748,161.8188,185.7634,285.0181,102.4207,339.7123,107.6732,9.5882,341.393,366.7615,71.7703,39.2855,63.4408,40.9931,33.2513,127.1996,112.0408,36.0322,37.9359,30.2041,31.1592,18.3294,12.2422,32.8942,22.0589,11.0696,17.0789,4.2364
D_Cf_1,Control,6.3459,6414.9746,847.556,209.5512,322.1294,65.7014,423.2888,243.7011,46.4558,156.4497,166.3602,262.9996,86.5482,310.4815,99.0968,9.0252,336.7871,336.7047,73.7305,46.7225,53.7853,51.8198,31.5509,145.6213,114.8301,31.376,48.4002,29.3455,50.379,15.739,9.884,29.3997,19.8504,13.7648,18.2236,2.8025
D_Cf_1,Control,6.21,6563.0728,903.6057,233.7657,328.2723,77.1091,390.274,236.8991,33.1946,166.534,170.55,260.9157,98.9584,366.7569,110.9359,13.7752,339.2943,343.3322,81.3968,42.8704,53.1574,59.1654,26.5122,135.5519,120.5587,31.6154,32.4461,23.2931,41.8684,17.4976,5.5547,23.4396,19.454,11.0177,17.9101,4.2838
D_Cf_1,Control,4.6795,6630.1772,840.8641,219.0222,328.165,85.558,408.5968,259.4609,37.782,157.5035,175.4194,240.6131,98.8961,357.946,111.8657,12.2568,304.7793,385.9002,56.6125,35.9639,68.2757,36.7657,36.2361,133.8248,135.9666,26.5588,31.6239,25.2821,34.3249,15.6658,8.1008,28.3906,17.4733,7.2083,20.5228,3.1753
D_Cf_2,Control,6.2707,6045.6216,909.9806,371.8657,428.9825,151.3904,541.7308,223.5594,54.3182,785.917,182.5012,447.4003,120.5415,515.0536,254.5204,27.5098,289.7158,327.8093,71.255,153.9941,88.6698,75.1413,27.5068,247.2706,152.5871,35.5865,54.1762,25.6751,33.8874,12.6297,8.1271,23.2495,16.5871,12.0468,34.3876,0.9474
D_Cf_2,Control,7.336,6003.0542,1012.242,341.1766,428.3407,146.0818,565.1177,224.7213,57.3182,842.9796,154.0875,455.7536,141.789,472.0839,235.4815,33.0986,295.7072,302.5911,89.2338,137.434,83.3461,59.8575,29.6703,245.5032,149.9136,37.8925,52.437,21.7613,29.5006,22.2146,9.3168,21.1766,22.5999,14.4576,36.1303,3.7834
D_Cf_2,Control,8.7007,6301.5103,944.9301,423.6709,414.2045,168.9294,595.9546,239.6558,48.7921,771.743,192.705,452.5121,126.2931,493.9647,246.199,31.4873,323.8477,338.8178,66.1143,152.0286,105.7671,55.7465,38.1266,261.9733,193.1443,40.7271,52.5995,22.1758,40.3854,10.8361,16.9398,19.7306,19.9209,16.1934,57.5115,2.8252
D_Cf_2,Control,6.5944,6095.1221,972.142,335.7166,437.0729,154.1136,629.0612,224.5029,59.7288,833.3353,167.9984,470.7299,134.6587,519.1028,256.4831,27.3221,318.1415,292.9307,79.4276,166.9928,82.1848,61.3648,36.0909,251.5474,165.3258,41.8083,43.9927,29.1158,39.1307,16.1079,6.9401,20.8147,17.2325,11.6909,39.6119,3.6628
D_Cf_2,Control,6.9638,6260.1021,944.722,359.3418,416.6242,157.9664,593.8253,250.7037,53.7381,865.2227,169.9252,442.7246,142.3317,484.4125,236.0448,32.5675,312.7924,290.8787,82.7527,175.8511,95.9352,82.3636,31.2451,237.5696,183.5754,28.9003,51.1786,26.0952,31.1313,17.6864,10.1984,25.5552,22.9337,12.8757,40.0711,1.3503
D_Cf_2,Control,11.1312,6067.0332,962.425,373.0391,383.3981,146.4726,629.1609,263.5604,49.3919,805.7363,184.9983,476.6516,131.2521,499.7694,241.044,39.9255,298.6658,329.5821,84.4889,167.201,94.0369,63.8499,32.8946,249.6962,175.6957,43.9562,41.7727,19.0948,31.814,16.0741,8.0509,23.7847,17.9824,14.6577,44.6196,3.9895
D_Cf_2,Control,15.8318,6093.0762,917.017,389.1508,425.7719,154.1047,593.092,241.3147,48.934,822.2809,183.5982,425.6436,136.8348,477.7126,219.8187,30.9241,296.6572,349.5024,77.0344,142.0314,105.6889,65.4577,35.3108,234.4313,178.2499,51.9912,51.3152,12.7698,52.0683,19.0539,6.778,28.978,26.4361,16.8155,46.7773,5.2561
D_Cf_2,Control,6.801,6258.7666,974.8316,374.1508,426.4663,153.1434,603.3912,271.6283,53.6801,833.4015,179.9227,478.6572,153.8441,547.0289,231.1084,45.8947,314.1783,324.7308,88.1761,151.7441,93.7974,66.0724,34.9492,267.9261,174.1326,36.0141,50.0926,31.8118,37.2294,11.5967,12.2634,21.227,16.4707,19.8688,32.5589,4.2014
D_Cf_2,Control,5.293,6176.1504,1042.3962,339.0084,424.0266,148.4926,616.0153,253.2052,51.0439,798.707,174.5019,484.8859,143.6558,519.7095,256.2149,27.6632,287.5456,323.5377,75.068,174.7802,114.5891,68.3489,35.3878,257.6812,185.5249,43.329,55.1348,23.8859,35.3868,19.749,7.8734,29.2779,16.9545,23.7268,48.6496,5.3145
D_Cf_2,Control,10.4748,6023.1245,940.764,401.784,382.063,151.1635,607.68,267.7046,61.9238,843.3276,168.0108,449.8704,127.5204,529.9087,246.2452,33.777,283.345,342.7086,79.7448,156.6384,94.4871,78.3556,28.5369,239.1118,186.5634,38.4211,48.229,27.2308,37.6725,14.4479,11.3339,25.9681,14.7012,26.0106,39.6621,3.9299
D_Cf_2,Control,7.2071,6204.7769,943.0575,356.3916,436.2175,137.1489,632.93,247.4485,50.7797,848.8574,168.7334,422.888,132.9469,521.9715,259.6234,30.4719,301.9851,326.1513,80.9691,158.1681,108.8746,77.8858,37.8938,270.1699,185.4711,49.3027,41.7617,22.6255,30.5734,14.7812,12.2625,25.7362,22.477,19.6721,52.997,1.6162
D_Cf_2,Control,9.3027,5979.998,967.4362,371.1343,402.6008,171.9325,623.7183,252.6108,48.9787,809.7504,179.0463,448.2065,139.0484,492.5818,239.1008,30.8476,297.6674,340.9046,83.3722,160.996,84.5797,80.9929,33.1767,253.7424,190.1608,49.7223,45.78,26.4788,40.1586,17.0945,7.6075,21.2434,8.197,25.7457,45.5126,1.7735
D_Cf_2,Control,13.6354,6021.5005,957.9746,351.4251,464.3585,145.4552,635.4128,263.5115,62.3137,836.9758,180.5967,488.7306,143.7035,568.0452,247.3534,38.6807,283.1807,326.8036,91.4379,174.407,101.2508,83.6865,43.4593,235.1804,159.2956,42.0281,42.3635,24.8365,35.6816,20.8084,6.6585,28.0935,29.7323,19.6231,42.1043,7.6217
D_Cf_2,Control,6.0854,5971.8428,911.046,351.5972,402.8052,141.5142,622.2499,261.8885,68.0089,875.7521,194.6124,477.828,149.2864,483.6677,246.9452,28.6799,257.3628,328.6323,81.1266,143.4351,101.8384,56.971,43.6272,268.1713,186.6929,47.8282,39.1252,18.8857,36.4496,11.2745,8.1884,30.3501,18.4637,17.54,54.9577,4.6253
D_Cf_2,Control,7.2638,6081.7935,985.6248,366.271,449.2325,136.7666,658.6412,258.7982,64.6491,785.2435,196.4438,452.2402,153.7402,472.4996,246.9808,27.5761,311.8767,357.5718,96.3683,162.196,95.5127,68.6768,25.3704,245.6314,189.7038,37.962,51.6024,19.9351,29.7871,13.4864,12.3338,23.7981,19.6988,15.4903,41.9653,4.3816
D_Cf_2,Control,7.1104,6248.2197,967.5274,351.8089,427.9831,141.4816,646.2555,229.3802,55.1398,805.5722,187.7809,483.654,141.0559,518.3127,263.8697,35.0528,273.0123,340.5731,77.468,182.2199,99.878,71.38,43.0599,290.2488,194.3572,27.046,52.0743,28.9104,45.509,14.9696,6.3919,23.44,18.8022,26.4298,45.7298,1.7939
D_Cf_2,Control,8.9195,6637.9707,986.3478,381.8056,451.246,142.4221,627.9528,253.486,62.9654,772.1993,186.4772,517.7821,155.2072,593.775,240.5573,28.7517,319.4525,357.5629,82.4902,184.3048,95.0507,61.4021,33.7599,260.0611,189.0871,42.7825,46.626,38.5709,42.315,21.6644,6.6206,25.5476,15.4694,27.6177,44.0541,2.5233
D_Cf_2,Control,6.034,6402.9634,943.1552,359.334,413.4518,151.285,632.208,275.1249,59.0006,766.2925,188.1072,471.7623,136.7302,494.0566,247.0363,30.1498,265.5957,350.5825,82.6484,171.5671,112.9603,83.0089,38.6476,266.6964,190.7483,48.3638,48.0905,26.1923,60.6942,16.3618,7.5533,18.1187,16.0488,22.0931,43.799,4.1889
D_Cf_2,Control,7.6023,6538.375,980.6827,323.3646,417.5591,135.4209,634.1774,247.04,50.9316,805.9171,197.6147,452.8364,141.1675,523.0547,255.1678,33.485,303.8567,337.7128,71.2655,174.6048,89.4276,77.5163,29.6666,306.0878,211.0848,41.3854,51.5897,21.5599,45.8537,17.1583,12.1714,26.7136,23.2251,19.3357,39.8207,2.2322
D_Cf_2,Control,9.9428,6778.8184,982.7752,372.8026,428.3901,145.9906,674.1644,274.8511,53.3795,845.9356,211.4141,469.846,125.7028,503.2277,266.145,27.5058,302.0611,369.8746,84.2259,150.2902,95.9422,70.5435,28.7506,285.6936,189.546,53.2038,52.3489,18.6096,32.5468,18.6431,12.0933,27.289,25.7075,14.9506,38.8704,4.6111
D_Cf_2,Control,8.1646,6311.8901,987.605,387.6258,396.0081,146.9856,635.9157,240.7634,54.3801,821.7689,189.3838,454.2675,129.1381,566.803,258.249,29.4968,297.1344,347.114,88.9026,164.8157,95.9529,70.9876,28.5399,270.151,193.0839,47.7817,47.0187,23.0689,45.0407,12.5829,3.9138,27.5741,14.7205,26.3995,45.7195,2.8819
D_Cf_2,Control,15.2346,6624.3184,964.4524,382.3347,417.3981,150.0691,639.6923,265.2335,60.2307,800.6019,186.1207,479.4041,146.024,486.1237,248.7006,38.0817,299.9004,367.709,79.715,179.9651,99.8006,80.3947,40.0426,282.9093,214.3482,50.8375,52.6646,34.2063,30.4488,14.2815,13.5486,22.9195,27.8802,16.6488,55.3291,5.1877
D_Cf_2,Control,11.1269,6548.6592,959.5262,390.6152,426.8608,144.0031,678.0242,251.4835,67.0283,816.7817,214.0946,440.7968,123.5893,572.4156,247.5407,32.6202,312.604,340.7681,93.9911,175.637,102.2097,76.3994,36.86,292.4492,182.1712,37.6225,48.8008,28.3764,47.1363,14.453,8.32,26.6649,24.9665,22.2429,45.1577,4.5232
D_Cf_2,Control,12.6694,6447.7305,1018.1568,322.9624,435.3208,135.4784,632.6346,256.2157,58.6073,746.571,206.605,512.5565,148.1176,549.0875,255.7425,27.663,314.3395,350.5502,85.6988,184.9813,115.0286,74.6312,38.7648,265.765,189.0124,56.979,54.4014,22.9783,42.7836,19.8856,8.3116,27.7611,22.871,25.1305,51.3395,1.608
D_Cf_2,Control,5.8575,6738.9028,999.3369,348.9115,460.4123,147.6158,598.4772,280.3608,61.5214,804.4338,188.8072,474.3556,142.9051,520.089,272.0224,31.8797,300.3232,348.717,108.3256,171.9479,125.5474,67.2018,21.1849,263.8762,185.7238,57.0847,41.0906,27.4291,38.8526,12.256,5.7962,20.1548,23.5439,21.6543,40.6479,3.0558
D_Cf_2,Control,6.5162,6747.52,979.4969,357.8426,437.9416,154.819,623.3104,275.817,60.1286,824.9039,174.5105,473.4282,147.314,518.1179,279.6809,34.5692,287.747,335.2702,90.3352,167.1401,88.3642,73.8628,38.4073,288.4352,191.4673,45.4058,49.7161,27.7953,49.6925,20.3634,7.7352,19.7259,22.4933,15.4265,51.6815,3.1009
D_Cf_3,Control,14.0237,7101.6372,850.3225,190.0025,231.4928,60.2935,487.3558,179.6589,34.624,135.7638,111.4195,242.1046,80.2602,330.2864,90.3596,5.1186,297.9706,174.7609,61.8315,30.3496,61.09,25.7592,30.5682,196.5266,81.0664,22.9178,21.1027,20.438,31.411,14.7714,8.7057,20.0124,15.5946,4.8268,26.0687,7.629
D_Cf_3,Control,10.7221,6977.7705,786.5516,199.3704,248.6199,57.3512,482.363,217.4413,39.8779,117.3546,134.775,254.4473,79.9396,325.9308,81.8909,8.807,275.265,192.0646,59.3403,34.0951,55.5262,38.2812,31.0405,236.9041,80.546,26.3831,21.7999,18.2598,30.4645,13.9793,8.8092,22.9755,14.9355,15.2112,24.3104,3.8323
D_Cf_3,Control,9.3415,6623.8716,828.4497,186.9873,229.4232,71.536,485.395,178.9806,29.5957,124.9766,132.7464,254.2893,88.5472,333.131,79.4264,7.6859,281.5961,159.6054,52.4716,35.4619,46.6198,32.3578,25.8273,222.9702,93.8836,25.9168,27.5445,11.4044,23.2964,12.6972,10.4682,16.01,14.7605,14.5871,28.476,2.3693
D_Cf_3,Control,8.0002,6590.6724,855.6937,180.4439,204.59,65.7272,519.2637,207.6398,30.6437,104.5934,118.3955,255.5276,97.4486,285.3137,83.9617,13.0142,292.589,146.1772,57.0872,38.5982,44.7819,24.1447,28.8155,232.6142,87.2407,23.7361,30.7365,19.6894,30.6791,14.4865,6.0959,12.7808,12.6054,10.1561,12.1362,4.0301
D_Cf_3,Control,11.3737,6509.5625,801.0252,203.2438,225.2685,69.9865,478.0768,207.7812,38.8083,130.6746,122.9736,249.2158,106.6932,338.3241,84.6312,9.318,289.6876,172.8666,56.4917,41.3239,55.4941,33.8718,40.8525,228.2581,98.7389,27.6651,20.7414,17.1263,22.4825,15.4764,9.534,18.0453,22.9853,14.7151,17.7994,10.363
D_Cf_3,Control,5.591,6465.7065,824.8118,174.3612,218.1763,59.9028,477.2799,173.7856,35.5567,101.0927,137.087,274.4457,68.3631,333.3896,77.2689,7.3424,278.4836,158.0542,55.8179,37.8729,56.9381,35.1803,35.9604,212.4085,81.2295,20.939,23.5334,12.5373,35.2419,9.103,9.62,26.9128,15.6981,8.6867,26.2257,2.3331
D_Cf_3,Control,13.9173,6487.9575,782.4443,211.5039,223.3084,48.8626,476.9437,217.539,30.281,111.5126,117.5395,270.7018,101.7465,305.3126,95.7828,6.1757,269.5497,153.2817,64.996,45.7557,55.5643,42.8952,27.8311,213.7284,97.1395,27.9522,34.3348,19.0709,20.2362,10.1989,8.7384,19.1755,16.3714,11.4913,18.2027,6.2669
D_Cf_3,Control,12.6594,6470.6631,802.943,166.4348,213.9612,72.5895,527.8852,170.4367,31.4029,118.0574,127.2365,241.5236,82.8937,305.1569,83.0593,12.7958,281.2313,159.1694,67.3198,34.4719,50.0681,30.5902,35.9472,240.3067,81.5916,21.5263,23.5423,17.5424,33.9661,15.3392,6.6375,22.4722,18.0507,11.1401,23.2826,4.4166
D_Cf_3,Control,6.0385,6575.6626,809.4167,177.7204,219.686,74.8279,503.5995,167.4007,28.5406,137.5903,116.3673,266.9497,80.0516,287.2441,82.4656,7.9594,273.7561,154.7426,66.1424,46.033,42.384,35.0135,35.901,243.479,83.6174,35.8943,25.4694,20.6467,24.8252,12.5014,7.0709,17.4817,12.5667,11.5155,28.9207,6.5742
D_Cf_3,Control,6.5342,6896.186,847.0656,197.1127,212.2099,65.9922,525.2636,194.9631,38.301,137.2949,117.408,266.9022,75.4236,312.5275,76.1351,9.8853,314.609,161.1181,53.5408,37.3792,53.5777,38.9477,25.9278,223.7778,101.8932,32.7489,31.2474,14.3424,28.6937,12.7178,8.1437,19.0121,11.8449,11.9364,18.0518,12.0601
D_Cf_3,Control,9.8331,6910.5171,806.7231,201.3369,243.3718,50.3209,545.9457,184.5345,30.9209,133.5638,116.1829,244.1918,79.6358,287.8811,83.8413,5.25,289.5214,168.0183,55.3873,28.0116,48.055,26.563,28.2357,225.2676,85.3605,27.0646,21.3018,22.3174,25.3933,16.3591,7.5612,28.7702,15.4694,11.4125,21.3537,8.439
D_Cf_3,Control,8.5698,6783.4165,893.3795,189.1411,235.594,76.9413,536.9496,178.7843,32.8108,116.2334,124.8257,249.0744,72.8059,312.5591,88.6858,6.7803,274.2103,141.882,65.5862,30.2812,56.423,33.1361,33.7657,224.6731,91.0249,31.0415,20.9654,24.1936,34.3909,18.2943,9.3944,21.2457,19.0578,12.4845,23.838,5.7331
D_Cf_3,Control,8.9228,6923.312,813.7278,180.0765,216.6329,65.9089,516.4687,197.6513,26.5107,119.6185,112.3359,270.496,77.5788,278.3282,80.7951,5.1074,300.3589,164.9278,60.8556,32.5287,36.6848,52.5739,32.5407,215.1604,96.8746,31.2692,27.8746,14.4788,30.0553,10.5064,9.5321,14.8056,20.8481,9.7658,26.8948,8.8211
D_Cf_3,Control,10.0188,6655.4409,835.8057,180.1949,239.3145,67.7203,500.65,207.4819,30.8227,128.1912,117.3337,237.5284,75.6313,340.9683,107.822,8.1734,257.0183,130.953,59.2195,30.9641,55.2338,36.2892,34.6318,212.8858,104.777,31.0111,22.3242,22.6189,30.4579,11.8362,5.1932,20.6762,16.2371,8.9507,20.9525,2.797
D_Cf_3,Control,5.2484,6731.0483,786.3858,161.5066,242.1567,66.8697,511.2868,187.8837,41.4664,121.3388,125.7556,242.5014,90.4339,326.8667,75.0345,11.858,288.8543,165.2772,63.7857,37.6144,35.3279,27.8678,36.6006,218.964,88.8443,28.701,31.8666,18.2685,26.4843,8.3943,11.9994,17.7518,13.1195,12.1405,24.8506,4.1159
D_Cf_3,Control,13.3844,6781.7119,783.5942,201.97,247.2541,64.0138,500.9676,186.0412,26.8639,109.106,136.2641,259.8924,79.6348,305.2873,96.4235,6.2963,283.3409,163.2816,58.2907,34.88,36.4671,32.3366,30.7803,202.4916,81.3929,25.1683,22.195,24.9207,24.8936,7.2717,9.9922,18.1284,16.0089,10.2499,20.6964,4.4309
D_Cf_3,Control,8.2219,6885.6606,807.0302,189.3043,268.6578,61.1086,507.7802,211.5316,25.6533,122.2234,112.5677,241.2261,97.0387,283.7152,78.8388,7.4229,291.4097,155.4668,59.433,31.7031,55.6995,25.2747,29.5789,234.4378,94.0833,26.5368,35.5035,27.3457,25.6579,19.7783,4.7381,24.9647,19.462,9.7189,21.9633,1.7309
D_Cf_3,Control,9.3067,6900.3657,756.6935,203.238,238.6324,65.1311,503.0978,208.3528,39.8331,131.8692,128.4402,239.1618,81.8799,306.4662,80.0929,7.1904,292.7063,178.4535,51.3746,33.9987,54.2398,34.7326,27.6685,219.0116,104.6461,21.9756,31.0537,19.5295,23.5451,11.5087,5.0106,20.7452,14.1171,15.3746,22.3755,1.8751
D_Cf_3,Control,8.9122,6953.252,830.9987,191.6782,206.3006,56.6224,551.3198,198.367,38.6543,121.1774,108.985,255.3373,69.1032,308.1187,84.3733,8.5484,310.9026,175.798,73.4085,31.074,46.893,34.4593,39.433,240.5756,91.7041,33.5913,23.2404,16.4725,29.5729,12.5305,5.9205,17.0139,19.369,9.9085,23.7565,4.6015
D_Cf_3,Control,8.4062,7320.6006,858.5915,152.8862,264.5274,70.2648,486.9185,166.3281,29.0948,128.7291,115.187,263.6481,90.6523,301.6073,81.4543,9.2597,306.9156,170.7538,71.8878,38.2078,59.0953,29.7967,34.1199,249.9267,98.9176,28.368,23.631,16.6133,32.5218,12.9595,5.6955,16.5894,13.2028,20.5209,22.0712,4.6897
D_Cf_3,Control,7.4033,7264.0107,777.2936,150.7837,219.0983,56.598,512.1539,197.3621,34.1338,127.2313,123.3527,242.6859,82.7707,333.9862,87.3373,9.4011,281.4688,160.9147,50.9732,30.9869,51.0917,28.929,19.4147,203.9453,78.4868,27.7172,19.6728,13.0536,31.1108,14.6823,9.8125,17.503,20.7721,12.4402,25.4144,5.548
D_Cf_3,Control,7.5853,7413.481,852.8887,182.4694,219.6246,52.0908,545.7103,204.2441,35.5255,118.8586,109.9708,263.048,71.1419,299.3977,84.4377,8.5582,270.4374,176.1731,59.4647,31.3627,49.1635,40.3199,32.4018,216.7549,86.7963,23.6855,24.8647,16.1141,20.7599,12.181,5.3554,17.131,25.4765,18.4371,23.2268,6.1544
D_Cf_3,Control,15.4394,7662.9614,839.304,165.7776,268.1786,59.2321,526.4792,216.2296,36.5905,130.187,140.9774,230.8169,75.1736,285.6051,87.9671,9.677,289.5932,158.8722,73.8216,39.8893,46.8279,32.6385,35.4343,241.1,90.2844,29.6444,22.9787,16.4747,26.1273,8.365,7.6578,17.2464,9.2693,13.797,21.4811,5.8622
D_Cf_3,Control,11.2766,7509.3525,829.391,206.3607,208.2484,59.9076,466.1682,209.2488,47.482,127.7994,118.4991,247.5341,80.8544,316.5965,83.1852,7.6232,273.1354,169.4881,57.5911,32.9666,47.7797,37.7241,23.3967,216.6541,91.7275,26.1475,23.0312,17.0065,27.4856,6.6907,5.4893,19.3138,17.3793,12.4507,24.6587,2.7672
D_Cf_3,Control,10.9929,7723.0298,781.5293,179.4293,232.5113,66.11,497.2669,145.8436,31.5032,121.0682,122.5771,244.7681,73.7749,307.3129,82.9748,10.6261,259.6121,183.4982,53.5316,38.0833,58.5603,33.383,29.4151,217.7721,90.9166,25.4345,21.8075,8.6324,26.7323,10.4232,6.8021,17.1211,12.3236,14.8367,28.2836,3.984
D_Cf_3,Control,10.6417,7677.105,805.4315,200.4503,235.3228,64.1386,499.7236,210.9857,34.8051,124.7179,112.4505,240.7647,77.3622,308.0062,90.3296,9.4061,272.9089,179.3541,61.2067,44.0553,73.1019,33.1417,34.3998,247.3763,85.789,29.3163,35.8193,19.1556,23.6866,8.9359,10.0483,14.176,17.5496,16.3426,14.0401,4.0153
D_Cf_4,Control,10.7666,8002.2153,898.4263,212.2631,251.8375,62.384,522.3538,363.8989,41.7838,234.9102,130.4396,315.6934,98.9876,421.339,176.1724,8.8112,300.135,167.7504,82.4087,74.5776,166.1777,42.7112,26.779,249.3642,141.181,36.8836,34.9879,19.6923,26.2127,17.3248,6.8233,22.4997,16.4166,20.6278,30.3398,4.3022
D_Cf_4,Control,10.5419,7859.4409,847.7907,207.7935,267.8504,80.8627,586.0292,344.7593,50.4748,211.8826,140.2466,327.0759,88.1041,420.0426,202.1482,7.1527,292.9635,166.7388,81.36,69.0554,169.8786,56.5865,25.6174,258.8144,162.054,41.9148,25.2353,20.5394,33.7449,10.4328,3.997,28.3801,25.2,13.233,35.5889,4.8216
